sale_id,date,year,month,week,product_id,product_name,is_new_product,region,channel,units_sold,unit_price,revenue,cogs,gross_profit,sessions,new_customers
4043,2025-11-02,2025,11,44,P003,Data Connector Plus,0,East,Online,22,152.96,3365.12,1421.2,1943.92,264,5
4044,2025-11-02,2025,11,44,P004,AI Insights Module,1,East,Offline,3,809.14,2427.42,1016.25,1411.17,27,0
4045,2025-11-02,2025,11,44,P001,Analytics Suite,0,West,Online,8,487.98,3903.84,1638.96,2264.88,80,1
4046,2025-11-02,2025,11,44,P002,Dashboard Pro,0,West,Offline,14,304.08,4257.12,1755.32,2501.8,126,2
4047,2025-11-02,2025,11,44,P003,Data Connector Plus,0,West,Offline,19,149.7,2844.3,1191.3,1653.0,171,4
4048,2025-11-02,2025,11,44,P004,AI Insights Module,1,West,Partner,2,794.47,1588.94,698.8,890.14,18,0
4049,2025-11-03,2025,11,45,P001,Analytics Suite,0,North,Offline,14,501.55,7021.7,3299.66,3722.04,182,2
4050,2025-11-03,2025,11,45,P002,Dashboard Pro,0,North,Offline,20,300.3,6006.0,2330.2,3675.8,260,4
4051,2025-11-03,2025,11,45,P003,Data Connector Plus,0,North,Partner,29,148.23,4298.67,1759.14,2539.53,377,6
4052,2025-11-03,2025,11,45,P004,AI Insights Module,1,North,Offline,4,796.67,3186.68,1428.24,1758.44,44,0
4053,2025-11-03,2025,11,45,P001,Analytics Suite,0,South,Online,12,490.64,5887.68,2800.2,3087.48,96,2
4054,2025-11-03,2025,11,45,P002,Dashboard Pro,0,South,Online,19,303.9,5774.1,2642.33,3131.77,209,3
4055,2025-11-03,2025,11,45,P003,Data Connector Plus,0,South,Online,32,151.07,4834.24,1876.16,2958.08,448,6
4056,2025-11-03,2025,11,45,P004,AI Insights Module,1,South,Offline,4,788.06,3152.24,1330.0,1822.24,52,0
4057,2025-11-03,2025,11,45,P001,Analytics Suite,0,East,Online,14,512.68,7177.52,2799.58,4377.94,196,2
4058,2025-11-03,2025,11,45,P002,Dashboard Pro,0,East,Online,21,304.33,6390.93,2468.13,3922.8,273,3
4059,2025-11-03,2025,11,45,P003,Data Connector Plus,0,East,Online,31,149.9,4646.9,2187.98,2458.92,310,5
4060,2025-11-03,2025,11,45,P004,AI Insights Module,1,East,Offline,4,821.79,3287.16,1443.16,1844.0,52,0
4061,2025-11-03,2025,11,45,P001,Analytics Suite,0,West,Online,14,485.45,6796.3,3189.9,3606.4,126,2
4062,2025-11-03,2025,11,45,P002,Dashboard Pro,0,West,Online,20,304.93,6098.6,2882.0,3216.6,220,4
4063,2025-11-03,2025,11,45,P003,Data Connector Plus,0,West,Partner,32,144.82,4634.24,2040.0,2594.24,384,6
4064,2025-11-03,2025,11,45,P004,AI Insights Module,1,West,Offline,4,820.8,3283.2,1412.4,1870.8,40,1
4065,2025-11-04,2025,11,45,P001,Analytics Suite,0,North,Partner,13,500.6,6507.8,2609.36,3898.44,104,2
4066,2025-11-04,2025,11,45,P002,Dashboard Pro,0,North,Offline,20,302.5,6050.0,2357.2,3692.8,260,5
4067,2025-11-04,2025,11,45,P003,Data Connector Plus,0,North,Partner,35,145.42,5089.7,1963.85,3125.85,385,7
4068,2025-11-04,2025,11,45,P004,AI Insights Module,1,North,Partner,4,816.03,3264.12,1402.12,1862.0,56,0
4069,2025-11-04,2025,11,45,P001,Analytics Suite,0,South,Offline,12,505.15,6061.8,2865.0,3196.8,120,3
4070,2025-11-04,2025,11,45,P002,Dashboard Pro,0,South,Offline,23,295.47,6795.81,2585.43,4210.38,322,6
4071,2025-11-04,2025,11,45,P003,Data Connector Plus,0,South,Online,32,151.71,4854.72,1902.72,2952.0,256,8
4072,2025-11-04,2025,11,45,P004,AI Insights Module,1,South,Online,4,805.33,3221.32,1524.92,1696.4,44,0
4073,2025-11-04,2025,11,45,P001,Analytics Suite,0,East,Offline,15,490.41,7356.15,3170.55,4185.6,210,3
4074,2025-11-04,2025,11,45,P002,Dashboard Pro,0,East,Offline,19,297.72,5656.68,2462.97,3193.71,171,5
4075,2025-11-04,2025,11,45,P003,Data Connector Plus,0,East,Online,28,150.23,4206.44,1875.16,2331.28,224,6
4076,2025-11-04,2025,11,45,P004,AI Insights Module,1,East,Online,4,822.91,3291.64,1300.76,1990.88,52,0
4077,2025-11-04,2025,11,45,P001,Analytics Suite,0,West,Online,15,486.31,7294.65,2930.85,4363.8,150,2
4078,2025-11-04,2025,11,45,P002,Dashboard Pro,0,West,Offline,21,297.8,6253.8,2417.94,3835.86,231,4
4079,2025-11-04,2025,11,45,P003,Data Connector Plus,0,West,Partner,34,147.54,5016.36,2286.16,2730.2,306,7
4080,2025-11-04,2025,11,45,P004,AI Insights Module,1,West,Online,4,778.63,3114.52,1271.64,1842.88,40,1
4081,2025-11-05,2025,11,45,P001,Analytics Suite,0,North,Offline,12,505.22,6062.64,2731.08,3331.56,144,2
4082,2025-11-05,2025,11,45,P002,Dashboard Pro,0,North,Offline,20,306.35,6127.0,2501.2,3625.8,240,4
4083,2025-11-05,2025,11,45,P003,Data Connector Plus,0,North,Online,35,146.5,5127.5,2002.7,3124.8,350,9
4084,2025-11-05,2025,11,45,P004,AI Insights Module,1,North,Offline,4,791.36,3165.44,1493.16,1672.28,52,0
4085,2025-11-05,2025,11,45,P001,Analytics Suite,0,South,Partner,13,499.15,6488.95,3108.56,3380.39,182,2
4086,2025-11-05,2025,11,45,P002,Dashboard Pro,0,South,Online,21,298.2,6262.2,2855.79,3406.41,189,4
4087,2025-11-05,2025,11,45,P003,Data Connector Plus,0,South,Partner,31,146.85,4552.35,1740.03,2812.32,341,5
4088,2025-11-05,2025,11,45,P004,AI Insights Module,1,South,Partner,4,822.92,3291.68,1526.96,1764.72,32,0
4089,2025-11-05,2025,11,45,P001,Analytics Suite,0,East,Partner,14,499.28,6989.92,3258.08,3731.84,154,2
4090,2025-11-05,2025,11,45,P002,Dashboard Pro,0,East,Offline,22,299.21,6582.62,3078.68,3503.94,176,3
4091,2025-11-05,2025,11,45,P003,Data Connector Plus,0,East,Online,33,151.8,5009.4,1933.14,3076.26,396,6
4092,2025-11-05,2025,11,45,P004,AI Insights Module,1,East,Offline,5,811.45,4057.25,1598.85,2458.4,60,1
4093,2025-11-05,2025,11,45,P001,Analytics Suite,0,West,Online,12,499.04,5988.48,2796.72,3191.76,120,2
4094,2025-11-05,2025,11,45,P002,Dashboard Pro,0,West,Online,18,292.59,5266.62,2294.1,2972.52,162,3
4095,2025-11-05,2025,11,45,P003,Data Connector Plus,0,West,Partner,32,148.74,4759.68,1900.48,2859.2,384,8
4096,2025-11-05,2025,11,45,P004,AI Insights Module,1,West,Online,4,789.28,3157.12,1212.04,1945.08,32,1
4097,2025-11-06,2025,11,45,P001,Analytics Suite,0,North,Online,13,502.15,6527.95,3061.5,3466.45,130,2
4098,2025-11-06,2025,11,45,P002,Dashboard Pro,0,North,Offline,18,294.45,5300.1,2466.18,2833.92,252,4
4099,2025-11-06,2025,11,45,P003,Data Connector Plus,0,North,Partner,29,153.18,4442.22,1761.17,2681.05,261,7
4100,2025-11-06,2025,11,45,P004,AI Insights Module,1,North,Online,4,819.3,3277.2,1340.12,1937.08,44,0
4101,2025-11-06,2025,11,45,P001,Analytics Suite,0,South,Offline,15,494.79,7421.85,3264.75,4157.1,120,3
4102,2025-11-06,2025,11,45,P002,Dashboard Pro,0,South,Offline,19,292.32,5554.08,2150.99,3403.09,266,5
4103,2025-11-06,2025,11,45,P003,Data Connector Plus,0,South,Partner,29,147.1,4265.9,1724.63,2541.27,290,5
4104,2025-11-06,2025,11,45,P004,AI Insights Module,1,South,Offline,4,811.42,3245.68,1480.32,1765.36,48,0
4105,2025-11-06,2025,11,45,P001,Analytics Suite,0,East,Offline,14,492.65,6897.1,2934.12,3962.98,196,3
4106,2025-11-06,2025,11,45,P002,Dashboard Pro,0,East,Online,21,299.91,6298.11,2714.46,3583.65,273,4
4107,2025-11-06,2025,11,45,P003,Data Connector Plus,0,East,Online,33,144.73,4776.09,2052.6,2723.49,330,8
4108,2025-11-06,2025,11,45,P004,AI Insights Module,1,East,Offline,4,821.44,3285.76,1401.28,1884.48,36,0
4109,2025-11-06,2025,11,45,P001,Analytics Suite,0,West,Online,12,488.4,5860.8,2590.8,3270.0,156,3
4110,2025-11-06,2025,11,45,P002,Dashboard Pro,0,West,Partner,20,306.74,6134.8,2773.2,3361.6,280,4
4111,2025-11-06,2025,11,45,P003,Data Connector Plus,0,West,Offline,28,151.81,4250.68,2004.24,2246.44,280,7
4112,2025-11-06,2025,11,45,P004,AI Insights Module,1,West,Offline,4,789.7,3158.8,1440.28,1718.52,48,0
4113,2025-11-07,2025,11,45,P001,Analytics Suite,0,North,Online,15,484.05,7260.75,3170.4,4090.35,165,2
4114,2025-11-07,2025,11,45,P002,Dashboard Pro,0,North,Offline,19,306.07,5815.33,2525.67,3289.66,266,3
4115,2025-11-07,2025,11,45,P003,Data Connector Plus,0,North,Online,28,144.96,4058.88,1639.96,2418.92,308,6
4116,2025-11-07,2025,11,45,P004,AI Insights Module,1,North,Online,4,796.32,3185.28,1311.8,1873.48,44,0
4117,2025-11-07,2025,11,45,P001,Analytics Suite,0,South,Offline,12,490.7,5888.4,2413.56,3474.84,96,3
4118,2025-11-07,2025,11,45,P002,Dashboard Pro,0,South,Offline,18,296.45,5336.1,2177.28,3158.82,216,4
4119,2025-11-07,2025,11,45,P003,Data Connector Plus,0,South,Offline,31,150.02,4650.62,1952.07,2698.55,434,6
4120,2025-11-07,2025,11,45,P004,AI Insights Module,1,South,Partner,4,815.17,3260.68,1344.4,1916.28,36,1
4121,2025-11-07,2025,11,45,P001,Analytics Suite,0,East,Online,12,492.47,5909.64,2328.84,3580.8,156,2
4122,2025-11-07,2025,11,45,P002,Dashboard Pro,0,East,Offline,19,299.22,5685.18,2205.9,3479.28,190,4
4123,2025-11-07,2025,11,45,P003,Data Connector Plus,0,East,Online,30,150.97,4529.1,1901.4,2627.7,420,5
4124,2025-11-07,2025,11,45,P004,AI Insights Module,1,East,Online,4,790.15,3160.6,1494.4,1666.2,48,0
4125,2025-11-07,2025,11,45,P001,Analytics Suite,0,West,Online,14,500.89,7012.46,2859.36,4153.1,126,3
4126,2025-11-07,2025,11,45,P002,Dashboard Pro,0,West,Online,18,307.91,5542.38,2186.1,3356.28,234,4
4127,2025-11-07,2025,11,45,P003,Data Connector Plus,0,West,Online,33,147.13,4855.29,2256.87,2598.42,297,7
4128,2025-11-07,2025,11,45,P004,AI Insights Module,1,West,Offline,4,813.88,3255.52,1252.12,2003.4,36,0
4129,2025-11-08,2025,11,45,P001,Analytics Suite,0,North,Online,9,502.15,4519.35,1996.29,2523.06,117,1
4130,2025-11-08,2025,11,45,P002,Dashboard Pro,0,North,Partner,12,298.74,3584.88,1412.04,2172.84,144,2
4131,2025-11-08,2025,11,45,P003,Data Connector Plus,0,North,Offline,19,148.17,2815.23,1119.48,1695.75,266,3
4132,2025-11-08,2025,11,45,P004,AI Insights Module,1,North,Partner,3,803.33,2409.99,1061.4,1348.59,33,0
4133,2025-11-08,2025,11,45,P001,Analytics Suite,0,South,Online,10,484.18,4841.8,2236.6,2605.2,90,2
4134,2025-11-08,2025,11,45,P002,Dashboard Pro,0,South,Online,14,292.2,4090.8,1759.1,2331.7,126,2
4135,2025-11-08,2025,11,45,P003,Data Connector Plus,0,South,Online,22,151.87,3341.14,1284.8,2056.34,198,4
4136,2025-11-08,2025,11,45,P004,AI Insights Module,1,South,Online,3,780.12,2340.36,938.88,1401.48,27,0
4137,2025-11-08,2025,11,45,P001,Analytics Suite,0,East,Offline,8,498.62,3988.96,1538.96,2450.0,64,1
4138,2025-11-08,2025,11,45,P002,Dashboard Pro,0,East,Offline,14,301.66,4223.24,1666.56,2556.68,154,3
4139,2025-11-08,2025,11,45,P003,Data Connector Plus,0,East,Online,20,150.95,3019.0,1166.6,1852.4,220,5
4140,2025-11-08,2025,11,45,P004,AI Insights Module,1,East,Online,2,803.78,1607.56,704.0,903.56,22,0
4141,2025-11-08,2025,11,45,P001,Analytics Suite,0,West,Online,9,490.82,4417.38,1830.6,2586.78,126,2
4142,2025-11-08,2025,11,45,P002,Dashboard Pro,0,West,Online,12,303.36,3640.32,1620.24,2020.08,132,2
4143,2025-11-08,2025,11,45,P003,Data Connector Plus,0,West,Online,23,149.31,3434.13,1434.28,1999.85,230,5
4144,2025-11-08,2025,11,45,P004,AI Insights Module,1,West,Online,2,786.78,1573.56,616.56,957.0,26,0
4145,2025-11-09,2025,11,45,P001,Analytics Suite,0,North,Offline,9,489.89,4409.01,2081.07,2327.94,72,2
4146,2025-11-09,2025,11,45,P002,Dashboard Pro,0,North,Offline,14,297.71,4167.94,1725.5,2442.44,154,3
4147,2025-11-09,2025,11,45,P003,Data Connector Plus,0,North,Offline,21,150.32,3156.72,1239.0,1917.72,168,5
4148,2025-11-09,2025,11,45,P004,AI Insights Module,1,North,Offline,2,779.18,1558.36,666.48,891.88,20,0
4149,2025-11-09,2025,11,45,P001,Analytics Suite,0,South,Offline,9,507.9,4571.1,1797.39,2773.71,81,1
4150,2025-11-09,2025,11,45,P002,Dashboard Pro,0,South,Offline,12,298.61,3583.32,1370.28,2213.04,132,2
4151,2025-11-09,2025,11,45,P003,Data Connector Plus,0,South,Online,20,148.35,2967.0,1172.4,1794.6,180,4
4152,2025-11-09,2025,11,45,P004,AI Insights Module,1,South,Online,2,792.08,1584.16,623.86,960.3,28,0
4153,2025-11-09,2025,11,45,P001,Analytics Suite,0,East,Offline,9,492.55,4432.95,1782.36,2650.59,99,2
4154,2025-11-09,2025,11,45,P002,Dashboard Pro,0,East,Offline,12,305.2,3662.4,1399.56,2262.84,108,2
4155,2025-11-09,2025,11,45,P003,Data Connector Plus,0,East,Online,22,148.58,3268.76,1428.46,1840.3,198,5
4156,2025-11-09,2025,11,45,P004,AI Insights Module,1,East,Online,3,782.15,2346.45,908.82,1437.63,39,0
4157,2025-11-09,2025,11,45,P001,Analytics Suite,0,West,Offline,8,501.98,4015.84,1678.64,2337.2,112,1
4158,2025-11-09,2025,11,45,P002,Dashboard Pro,0,West,Partner,12,298.62,3583.44,1454.16,2129.28,156,2
4159,2025-11-09,2025,11,45,P003,Data Connector Plus,0,West,Offline,21,151.69,3185.49,1392.09,1793.4,210,5
4160,2025-11-09,2025,11,45,P004,AI Insights Module,1,West,Offline,2,785.11,1570.22,611.48,958.74,16,0
4161,2025-11-10,2025,11,46,P001,Analytics Suite,0,North,Online,14,484.94,6789.16,2690.94,4098.22,140,3
4162,2025-11-10,2025,11,46,P002,Dashboard Pro,0,North,Partner,19,297.76,5657.44,2642.9,3014.54,171,4
4163,2025-11-10,2025,11,46,P003,Data Connector Plus,0,North,Partner,34,148.89,5062.26,2401.08,2661.18,340,6
4164,2025-11-10,2025,11,46,P004,AI Insights Module,1,North,Partner,4,786.96,3147.84,1407.92,1739.92,40,0
4165,2025-11-10,2025,11,46,P001,Analytics Suite,0,South,Partner,14,502.4,7033.6,3044.86,3988.74,140,3
4166,2025-11-10,2025,11,46,P002,Dashboard Pro,0,South,Online,21,292.9,6150.9,2692.62,3458.28,294,5
4167,2025-11-10,2025,11,46,P003,Data Connector Plus,0,South,Online,34,144.72,4920.48,2024.7,2895.78,306,9
4168,2025-11-10,2025,11,46,P004,AI Insights Module,1,South,Online,4,821.57,3286.28,1424.2,1862.08,44,0
4169,2025-11-10,2025,11,46,P001,Analytics Suite,0,East,Online,12,508.53,6102.36,2786.28,3316.08,132,3
4170,2025-11-10,2025,11,46,P002,Dashboard Pro,0,East,Online,22,302.78,6661.16,3023.9,3637.26,198,5
4171,2025-11-10,2025,11,46,P003,Data Connector Plus,0,East,Online,33,149.75,4941.75,2311.32,2630.43,429,8
4172,2025-11-10,2025,11,46,P004,AI Insights Module,1,East,Online,4,802.62,3210.48,1471.24,1739.24,56,0
4173,2025-11-10,2025,11,46,P001,Analytics Suite,0,West,Online,12,488.44,5861.28,2497.8,3363.48,132,3
4174,2025-11-10,2025,11,46,P002,Dashboard Pro,0,West,Offline,21,305.36,6412.56,2440.83,3971.73,273,5
4175,2025-11-10,2025,11,46,P003,Data Connector Plus,0,West,Offline,35,150.99,5284.65,2205.7,3078.95,315,9
4176,2025-11-10,2025,11,46,P004,AI Insights Module,1,West,Offline,4,806.45,3225.8,1300.04,1925.76,36,0
4177,2025-11-11,2025,11,46,P001,Analytics Suite,0,North,Offline,12,492.79,5913.48,2807.04,3106.44,168,3
4178,2025-11-11,2025,11,46,P002,Dashboard Pro,0,North,Offline,18,294.39,5299.02,2480.4,2818.62,234,4
4179,2025-11-11,2025,11,46,P003,Data Connector Plus,0,North,Online,35,150.78,5277.3,2384.2,2893.1,280,7
4180,2025-11-11,2025,11,46,P004,AI Insights Module,1,North,Online,4,810.02,3240.08,1363.12,1876.96,36,0
4181,2025-11-11,2025,11,46,P001,Analytics Suite,0,South,Partner,12,509.86,6118.32,2585.76,3532.56,144,2
4182,2025-11-11,2025,11,46,P002,Dashboard Pro,0,South,Offline,18,292.51,5265.18,2015.1,3250.08,162,4
4183,2025-11-11,2025,11,46,P003,Data Connector Plus,0,South,Offline,28,152.47,4269.16,1837.08,2432.08,280,5
4184,2025-11-11,2025,11,46,P004,AI Insights Module,1,South,Partner,4,787.16,3148.64,1260.56,1888.08,48,1
4185,2025-11-11,2025,11,46,P001,Analytics Suite,0,East,Offline,12,509.45,6113.4,2337.12,3776.28,132,3
4186,2025-11-11,2025,11,46,P002,Dashboard Pro,0,East,Offline,19,307.56,5843.64,2511.99,3331.65,209,4
4187,2025-11-11,2025,11,46,P003,Data Connector Plus,0,East,Online,28,146.38,4098.64,1819.72,2278.92,280,5
4188,2025-11-11,2025,11,46,P004,AI Insights Module,1,East,Partner,5,817.73,4088.65,1608.1,2480.55,60,1
4189,2025-11-11,2025,11,46,P001,Analytics Suite,0,West,Offline,13,496.58,6455.54,2486.64,3968.9,182,3
4190,2025-11-11,2025,11,46,P002,Dashboard Pro,0,West,Offline,18,301.18,5421.24,2552.4,2868.84,144,4
4191,2025-11-11,2025,11,46,P003,Data Connector Plus,0,West,Partner,31,151.9,4708.9,1789.94,2918.96,434,5
4192,2025-11-11,2025,11,46,P004,AI Insights Module,1,West,Offline,4,793.8,3175.2,1492.24,1682.96,56,1
4193,2025-11-12,2025,11,46,P001,Analytics Suite,0,North,Offline,15,503.26,7548.9,3032.25,4516.65,120,3
4194,2025-11-12,2025,11,46,P002,Dashboard Pro,0,North,Offline,20,301.49,6029.8,2463.6,3566.2,160,4
4195,2025-11-12,2025,11,46,P003,Data Connector Plus,0,North,Online,28,145.08,4062.24,1708.56,2353.68,280,7
4196,2025-11-12,2025,11,46,P004,AI Insights Module,1,North,Offline,4,807.97,3231.88,1396.96,1834.92,36,0
4197,2025-11-12,2025,11,46,P001,Analytics Suite,0,South,Offline,13,503.36,6543.68,2695.81,3847.87,143,2
4198,2025-11-12,2025,11,46,P002,Dashboard Pro,0,South,Online,19,301.23,5723.37,2470.38,3252.99,209,4
4199,2025-11-12,2025,11,46,P003,Data Connector Plus,0,South,Partner,30,145.51,4365.3,1898.4,2466.9,330,5
4200,2025-11-12,2025,11,46,P004,AI Insights Module,1,South,Online,5,804.19,4020.95,1845.75,2175.2,55,1
4201,2025-11-12,2025,11,46,P001,Analytics Suite,0,East,Offline,13,502.18,6528.34,2939.95,3588.39,169,2
4202,2025-11-12,2025,11,46,P002,Dashboard Pro,0,East,Online,18,291.71,5250.78,2218.14,3032.64,198,4
4203,2025-11-12,2025,11,46,P003,Data Connector Plus,0,East,Offline,35,145.54,5093.9,2356.9,2737.0,385,7
4204,2025-11-12,2025,11,46,P004,AI Insights Module,1,East,Offline,4,810.31,3241.24,1296.24,1945.0,52,0
4205,2025-11-12,2025,11,46,P001,Analytics Suite,0,West,Online,13,485.28,6308.64,2607.28,3701.36,104,3
4206,2025-11-12,2025,11,46,P002,Dashboard Pro,0,West,Online,19,293.43,5575.17,2155.93,3419.24,228,4
4207,2025-11-12,2025,11,46,P003,Data Connector Plus,0,West,Offline,30,150.84,4525.2,1884.6,2640.6,270,6
4208,2025-11-12,2025,11,46,P004,AI Insights Module,1,West,Offline,4,806.49,3225.96,1278.48,1947.48,48,0
4209,2025-11-13,2025,11,46,P001,Analytics Suite,0,North,Offline,13,488.28,6347.64,2856.75,3490.89,182,2
4210,2025-11-13,2025,11,46,P002,Dashboard Pro,0,North,Offline,18,302.25,5440.5,2572.74,2867.76,180,4
4211,2025-11-13,2025,11,46,P003,Data Connector Plus,0,North,Online,32,152.3,4873.6,2230.4,2643.2,448,5
4212,2025-11-13,2025,11,46,P004,AI Insights Module,1,North,Online,4,791.38,3165.52,1349.16,1816.36,56,0
4213,2025-11-13,2025,11,46,P001,Analytics Suite,0,South,Offline,13,501.77,6523.01,2645.11,3877.9,117,2
4214,2025-11-13,2025,11,46,P002,Dashboard Pro,0,South,Online,20,303.28,6065.6,2381.2,3684.4,200,4
4215,2025-11-13,2025,11,46,P003,Data Connector Plus,0,South,Partner,35,148.34,5191.9,2390.15,2801.75,280,7
4216,2025-11-13,2025,11,46,P004,AI Insights Module,1,South,Offline,4,818.91,3275.64,1547.36,1728.28,48,0
4217,2025-11-13,2025,11,46,P001,Analytics Suite,0,East,Offline,14,484.27,6779.78,2728.04,4051.74,196,3
4218,2025-11-13,2025,11,46,P002,Dashboard Pro,0,East,Offline,22,307.08,6755.76,2875.18,3880.58,242,5
4219,2025-11-13,2025,11,46,P003,Data Connector Plus,0,East,Offline,34,145.61,4950.74,1950.58,3000.16,340,6
4220,2025-11-13,2025,11,46,P004,AI Insights Module,1,East,Partner,4,806.31,3225.24,1225.96,1999.28,36,0
4221,2025-11-13,2025,11,46,P001,Analytics Suite,0,West,Online,12,511.2,6134.4,2838.6,3295.8,96,3
4222,2025-11-13,2025,11,46,P002,Dashboard Pro,0,West,Offline,19,293.5,5576.5,2239.91,3336.59,209,4
4223,2025-11-13,2025,11,46,P003,Data Connector Plus,0,West,Offline,28,151.14,4231.92,1900.92,2331.0,392,6
4224,2025-11-13,2025,11,46,P004,AI Insights Module,1,West,Offline,4,811.34,3245.36,1464.24,1781.12,56,0
4225,2025-11-14,2025,11,46,P001,Analytics Suite,0,North,Offline,12,501.38,6016.56,2512.68,3503.88,96,3
4226,2025-11-14,2025,11,46,P002,Dashboard Pro,0,North,Online,20,303.88,6077.6,2556.6,3521.0,220,3
4227,2025-11-14,2025,11,46,P003,Data Connector Plus,0,North,Offline,33,150.62,4970.46,1985.61,2984.85,297,8
4228,2025-11-14,2025,11,46,P004,AI Insights Module,1,North,Online,4,804.51,3218.04,1524.12,1693.92,36,1
4229,2025-11-14,2025,11,46,P001,Analytics Suite,0,South,Online,15,513.56,7703.4,3208.05,4495.35,195,3
4230,2025-11-14,2025,11,46,P002,Dashboard Pro,0,South,Online,21,307.2,6451.2,2508.45,3942.75,294,3
4231,2025-11-14,2025,11,46,P003,Data Connector Plus,0,South,Offline,30,153.33,4599.9,1757.7,2842.2,330,7
4232,2025-11-14,2025,11,46,P004,AI Insights Module,1,South,Online,4,786.69,3146.76,1301.04,1845.72,32,1
4233,2025-11-14,2025,11,46,P001,Analytics Suite,0,East,Partner,14,486.5,6811.0,3095.82,3715.18,112,2
4234,2025-11-14,2025,11,46,P002,Dashboard Pro,0,East,Partner,18,302.75,5449.5,2075.58,3373.92,198,4
4235,2025-11-14,2025,11,46,P003,Data Connector Plus,0,East,Offline,29,147.65,4281.85,1913.71,2368.14,261,7
4236,2025-11-14,2025,11,46,P004,AI Insights Module,1,East,Partner,5,803.69,4018.45,1608.7,2409.75,70,1
4237,2025-11-14,2025,11,46,P001,Analytics Suite,0,West,Online,13,505.4,6570.2,2890.94,3679.26,104,2
4238,2025-11-14,2025,11,46,P002,Dashboard Pro,0,West,Online,21,298.5,6268.5,2622.9,3645.6,210,5
4239,2025-11-14,2025,11,46,P003,Data Connector Plus,0,West,Partner,33,152.79,5042.07,2345.97,2696.1,363,8
4240,2025-11-14,2025,11,46,P004,AI Insights Module,1,West,Partner,4,782.5,3130.0,1484.36,1645.64,32,1
4241,2025-11-15,2025,11,46,P001,Analytics Suite,0,North,Online,9,508.5,4576.5,1806.03,2770.47,90,2
4242,2025-11-15,2025,11,46,P002,Dashboard Pro,0,North,Online,12,299.69,3596.28,1690.8,1905.48,144,3
4243,2025-11-15,2025,11,46,P003,Data Connector Plus,0,North,Online,20,145.68,2913.6,1117.2,1796.4,280,5
4244,2025-11-15,2025,11,46,P004,AI Insights Module,1,North,Offline,3,781.8,2345.4,902.88,1442.52,39,0
4245,2025-11-15,2025,11,46,P001,Analytics Suite,0,South,Online,9,507.68,4569.12,1747.26,2821.86,108,2
4246,2025-11-15,2025,11,46,P002,Dashboard Pro,0,South,Offline,12,304.81,3657.72,1536.48,2121.24,96,2
4247,2025-11-15,2025,11,46,P003,Data Connector Plus,0,South,Offline,22,152.39,3352.58,1605.34,1747.24,198,4
4248,2025-11-15,2025,11,46,P004,AI Insights Module,1,South,Online,2,806.45,1612.9,727.86,885.04,24,0
4249,2025-11-15,2025,11,46,P001,Analytics Suite,0,East,Partner,8,484.42,3875.36,1752.56,2122.8,64,1
4250,2025-11-15,2025,11,46,P002,Dashboard Pro,0,East,Online,13,300.71,3909.23,1658.8,2250.43,156,2
4251,2025-11-15,2025,11,46,P003,Data Connector Plus,0,East,Partner,18,152.94,2752.92,1312.38,1440.54,216,3
4252,2025-11-15,2025,11,46,P004,AI Insights Module,1,East,Online,3,820.49,2461.47,951.24,1510.23,30,0
4253,2025-11-15,2025,11,46,P001,Analytics Suite,0,West,Offline,9,506.66,4559.94,2016.27,2543.67,72,1
4254,2025-11-15,2025,11,46,P002,Dashboard Pro,0,West,Offline,14,302.7,4237.8,1790.32,2447.48,154,2
4255,2025-11-15,2025,11,46,P003,Data Connector Plus,0,West,Partner,20,146.05,2921.0,1259.4,1661.6,160,5
4256,2025-11-15,2025,11,46,P004,AI Insights Module,1,West,Offline,2,781.6,1563.2,604.46,958.74,24,0
4257,2025-11-16,2025,11,46,P001,Analytics Suite,0,North,Offline,9,501.16,4510.44,2156.58,2353.86,117,2
4258,2025-11-16,2025,11,46,P002,Dashboard Pro,0,North,Partner,14,305.67,4279.38,1657.74,2621.64,126,3
4259,2025-11-16,2025,11,46,P003,Data Connector Plus,0,North,Online,23,144.85,3331.55,1581.48,1750.07,276,5
4260,2025-11-16,2025,11,46,P004,AI Insights Module,1,North,Offline,3,775.43,2326.29,1100.31,1225.98,33,0
4261,2025-11-16,2025,11,46,P001,Analytics Suite,0,South,Online,9,492.72,4434.48,1944.27,2490.21,108,1
4262,2025-11-16,2025,11,46,P002,Dashboard Pro,0,South,Offline,12,302.0,3624.0,1739.04,1884.96,132,3
4263,2025-11-16,2025,11,46,P003,Data Connector Plus,0,South,Offline,20,144.79,2895.8,1335.6,1560.2,220,4
4264,2025-11-16,2025,11,46,P004,AI Insights Module,1,South,Offline,3,779.74,2339.22,1092.36,1246.86,33,0
4265,2025-11-16,2025,11,46,P001,Analytics Suite,0,East,Online,9,508.3,4574.7,1936.26,2638.44,81,2
4266,2025-11-16,2025,11,46,P002,Dashboard Pro,0,East,Online,13,296.44,3853.72,1617.2,2236.52,169,3
4267,2025-11-16,2025,11,46,P003,Data Connector Plus,0,East,Online,21,148.64,3121.44,1235.85,1885.59,252,4
4268,2025-11-16,2025,11,46,P004,AI Insights Module,1,East,Offline,2,799.71,1599.42,698.92,900.5,16,0
4269,2025-11-16,2025,11,46,P001,Analytics Suite,0,West,Partner,8,495.92,3967.36,1636.48,2330.88,112,1
4270,2025-11-16,2025,11,46,P002,Dashboard Pro,0,West,Partner,14,300.83,4211.62,2007.88,2203.74,168,2
